AA_0,AA_1,AA_2,AA_3,AA_4,AA_5,AA_6,AA_7,AA_8,AA_9,AA_10,AA_11,AA_12,AA_13,AA_14,AA_15,AA_16,AB_0,AB_1,AB_2,AB_3,AB_4,AB_5,AB_6,AB_7,AB_8,AB_9,AB_10,AB_11,AB_12,AB_13,AB_14,AB_15,AB_16,BB_0,BB_1,BB_2,BB_3,BB_4,BB_5,BB_6,BB_7,BB_8,BB_9,BB_10,BB_11,BB_12,BB_13,BB_14,BB_15,BB_16,AA_min,AA_max,AB_min,AB_max,BB_min,BB_max,T,rho,model
-0.17240899024547207,7.667924472554026,-1220.7913035852964,-4840.323841319221,-3.5944979757491784,26.631613137703965,4398.224999895004,4498.513705004494,-1.5733829729561222,31.851561938258083,-5062.756744838288,7643.280069553697,147.57213519948417,252.24630962508962,3719.2833227231135,-4293.430301984349,0.9771943251985922,-0.02732676415525682,8.07058847460372,-2567.635395083267,-5708.254390098301,7019.1996262040375,410.7909346705549,-640.2664799100355,-441.5117201590356,0.1944796253876756,5.955293852305334,6312.3431425306235,4210.196995267683,-3.4833217951840267,21.003675328806153,-3153.426805591263,124.37717718004889,0.9519715983450705,0.08382552922672826,4.895958754306741,594.7516045866895,2297.9678666453756,-0.1513078270331786,7.707036023806039,-692.8021974038174,12.884030466573135,7.108834505191648,33.583928789021144,-8815.7970534457,2753.4360012626066,13.337073117085355,76.23656547169227,-8484.273958746271,1082.1917784540465,0.9404406946153235,-14.240519712712452,0.48941255214350804,-1.2040093458540042,0.060856926816931826,1.7922103850213356,2.54386564856141,9.9,1.6,0
-6.518054220242253,170.70430824590622,423.29416235020574,-434.06827194724303,-1.8785237188875898,13.100269236798178,-2513.273963344813,-3758.839135336546,-0.1597382864006392,7.387869973289233,3177.259413674157,6475.349109811586,-4.663071743758878,28.9166688798888,5638.426693379576,-2634.2095649704283,0.9725937068452793,-0.03132855084904993,6.044328039420665,-8229.57758172298,-5031.275418826272,-0.3861691213818333,6.795925929145574,-3111.491496108972,-1070.4340126140785,5.433550249205635,123.83881659823278,4712.396212257514,-3180.7200957147775,-9.442275281245182,30.05988594487951,617.8457328887941,-2200.6703784734777,0.91811232275949,-12.26109028577827,170.60369626040193,314.1534467639058,-1019.7335135323998,0.16988379077551707,6.712751838182339,-4432.303419894995,-2364.040911390548,-10.906433778869497,38.827634744700916,-17.27732775582908,3673.913095959854,0.16457200597385255,8.709049176970158,-6349.950196073667,-9276.722579416733,0.9385248375459486,-11.36296631802836,0.5040253505642306,-0.8699768671907347,0.07820116175379489,2.248871856983525,2.8968888959998025,9.8,1.4,0
-0.13629333279387265,6.993066798590336,2477.8704472784793,-8385.579929628768,6.689321859192645,30.528607932310216,-7526.167336532852,-146.0733014281701,-0.8629495695610938,86.08465841124782,9801.105539271248,3724.430879969359,-0.06287975591668275,10.128142993637976,6918.618387916568,5939.93317451618,0.977493779014188,-0.06293046369743002,20.49137194611391,1364.3815335361194,-7753.502368769022,0.27208740968749257,51.11792511788433,-1515.2266773151048,-3548.677853801368,0.25370706831836387,6.770208130601899,1854.8691301112437,2770.0685867614798,-7.121010797785968,27.588481431184714,5037.980624213712,-8493.326837008859,0.952449808749188,-0.17453634942639676,8.458224609253541,-5076.829334115199,210.80811593343185,-0.10390872605759101,7.4612460603949335,8872.116933277268,6863.313737974196,-0.3680779384933656,49.93579506164383,-2238.085828161322,-5136.813605542546,-2.735486704967507,21.48635681128463,1866.944407758393,-3143.135317020277,0.9436485257700784,-14.454793942955986,0.49180334565779954,-1.2192354125382538,0.06135634397866901,1.7924772382770737,2.540989769855543,9.8,1.6,0
2.712015875102296,14.12021162197631,-6911.504584335161,-8078.546082515295,-4.870795858540472,137.31783946254183,-390.04955216726245,3443.994469063937,3.9651349863726635,28.919154175038976,-6265.716881977905,-9357.273865873589,-0.16997056387228632,7.726099060025975,1292.808578750966,9195.869073819727,0.968388213900643,0.0819794582147789,6.683879560026206,-4458.678414600157,394.58681588644686,0.2187881837116207,41.31398165194712,4767.917087783579,-3900.4185694481994,7.751687342038867,29.7844771438094,616.6128230950249,4098.265991521952,-0.4762289923885439,6.469403179150873,-6881.221719770891,1832.4747498881784,0.8742865074604471,620.3018623108532,41.6956940550776,7540.063016042507,-6391.569152319987,-0.16373167947549727,5.899581390242841,4994.398286794647,8019.681537702342,-0.41544399556811734,43.23771075521981,8523.394813605204,-6298.408576723981,-0.14410827985080543,8.768249202088766,-62.97060011450909,6460.850271310195,0.9343643438828776,-9.931873616982429,0.539272000612953,-0.6978037949215234,0.10088193604954121,2.7981171655174957,3.3700596109767753,9.0,1.2,0
-0.0932579342666403,32.95831288221168,-6418.9414964039315,-1436.0929212014366,-0.18205243557291234,7.942547296711807,-3734.477809228154,2064.4683548130847,-1.225585149942159,76.1013793344731,-6576.6112097988635,-7556.125463095307,16.876230193209622,37.058685910732684,3762.5799051618424,-3202.889236797509,0.9742506989817294,0.24309722707322126,5.761833270239858,-2483.5282217738045,1156.8190635945134,-0.04398832624848907,7.072428005043544,-7592.483271938361,2246.678077844674,4.036355814351182,22.741657209762423,-8181.175302291807,-230.7561963523108,-0.5077988320042075,70.86051290445053,-1655.7309409888305,6818.148631527353,0.9242091275332356,-0.10772093763542516,5.04387501925895,4431.191237291654,-6781.544209004607,-4.7828088871772145,126.94335194434989,-316.20318393644493,9401.549623416724,-0.1262027932263817,7.741728930548861,5089.56441432759,-8445.65224504769,12.537323668233384,39.76121316754579,1871.6608041606307,-1625.8822135030848,0.9421085486220903,-12.536373872771845,0.5113040421145639,-0.9646418106917297,0.079405179313071,2.229118178411092,2.895089601592067,9.0,1.4,0
-6.676943701823122,31.570907306289428,-8168.1659567971465,2437.8989341612178,-0.20631023729932224,8.232364764099758,3805.88189849585,-2817.46913264184,-1.1470216655154597,82.77501965014893,4858.821926592984,-7432.305749044472,25.57363085274094,77.75030813034036,3159.7388403090717,-6357.147107046447,0.9740042931110275,-5.444115708304974,25.50788255163444,-1898.6624811425306,4478.371836200828,40.25483764351968,72.96733447343901,9739.534634706,3328.534972181981,-0.2460145283397194,5.983658801828766,1226.613880381441,4375.412819177213,0.028742608676761157,5.935368870778473,8220.43930798301,4736.9594965192355,0.9271205611900266,-14.112213759282303,227.78633059537546,-1256.6065629909588,-6716.725263792824,14.124216842117336,41.76639642201507,-1903.2560004086283,3299.960809665046,0.16986608237750267,8.976474118486996,3208.967227835425,4457.676621634658,0.13491043506427006,5.7985709771166345,2478.1216144771397,7839.658991702699,0.9411244581884436,-12.88956872524469,0.5237258702241936,-1.033111627503286,0.08170780281793195,2.2014355339318947,2.8975892232842138,7.5,1.4,0
-0.7778451299463529,85.91684273930456,-4020.1901770839827,-4525.685802297148,6.665658851477766,30.574613410717127,1241.4719489796173,541.945549376653,0.11353049464561914,6.635984764514983,3733.6652926955444,4642.464160545285,2.621824361619258,17.544071946449677,1883.4799270768815,-6960.372460448286,0.9802216935782039,0.1133081738133531,5.346318093916457,5055.449848087922,-835.326243247601,-27.515975735674814,71.92902987629951,942.82802889485,-4823.895858117576,4.399753937175411,23.19147529102106,-2527.4986483052626,2093.8701566286545,-0.17793002337766894,15.776669885435217,-42.632042856601345,-3733.322481514391,0.9601366621650427,2.6503679773672957,22.556683347252918,9438.148864372353,4157.211565560635,-0.21244080625475176,8.738589075547177,2575.2831321869294,-7364.86883731669,4.040477570163561,96.47363256837683,-6165.394555479837,5650.715075114397,0.08873580013381518,7.531206648468607,4305.776858545069,-2213.8442971604563,0.9455921228762922,-17.607631758359158,0.5148341501399185,-1.559875864459197,0.06499833745409883,1.6880147403732908,2.546137799172288,7.0,1.6,0
550.528967309715,38.72316655730842,628.5504155072658,-1848.8260022628947,-0.04054174591266747,9.061327726493213,1864.3549307844619,3963.953370675939,1.7052032930004137,63.72025186052473,-6606.869867551639,7176.480895541693,0.15503997325570862,7.375221153528756,-2476.388274105312,-1564.1816020530487,0.9717794033742171,0.0429628954896775,5.230281979539749,-5591.916396059839,-5533.526422135807,0.37585012306053184,6.6556901601552,4367.524844494599,-4336.467374386705,6.444997184770973,28.94513157815874,-1900.8911952568037,8320.49293653281,-26.770258387744935,60.44166207789048,-4712.732478821695,-2634.2444833087297,0.8990807406431394,0.154461164805404,6.620951270648632,666.3211683138006,-406.20299079933415,-0.11328875269010993,7.840353870170593,-5581.941277071236,5975.44041233507,-6.867077654443197,34.110001161442625,2535.597660928955,-1380.477439378481,6.221686645971003,130.9949426151498,2827.4383074574116,4694.777382503265,0.9338801402348674,-12.69078618337345,0.5809614746600955,-0.9643650094265659,0.10879754865781087,2.646511062545364,3.3805807380813175,5.0,1.2,0
-0.698400308533871,64.76597625042348,7256.778862913925,-3565.798857138834,0.02106929889140725,7.365969319558569,-611.9318447199773,5651.216311540869,-0.1430528157646281,7.316083630560376,-4361.601629058551,-115.71834943825134,-43.359939355320506,37.6394791459242,-2.9377750529569635,5301.421754108792,0.9778246822295634,6.052922639053461,27.549432039202788,-8153.41828833189,224.63227528568797,0.23720667967623013,6.593586175910574,-2543.7384654436755,6357.611449241848,-0.012027124671684538,3.923521325053626,-3708.5638726241273,2549.730796877447,-38.60003553420034,53.669191386587976,-2827.7140364980864,3441.601874914532,0.9383103294938867,-0.1760874631026922,8.090422902980807,-5716.361733087047,-9655.619165935173,-0.08577555995285593,7.114315158118129,-8078.124635041927,5256.716021087909,2.713648027692567,22.71874254382604,5042.5522677736735,-1245.9747010507174,-2.5119840722373254,108.42416801681368,-457.46337710232683,6396.130889985266,0.940425306575718,-16.607065333509343,0.5563503678787222,-1.344391816093809,0.08903913757839828,2.1124540181223526,2.9034014487756803,5.0,1.4,0
0.16159021105366417,7.818308058084555,1219.6092150821894,-2281.781211241375,-3.041014383866871,26.03743448410157,6911.503462173957,4812.919908404404,1.6950385416487501,33.730745463780856,1846.0998242505984,-4253.817978475237,23.484867272055197,207.24831700543217,-2346.210812715975,-3565.751718197741,0.982463426404886,0.12128735213670572,6.077962036882523,1854.8304087992858,-4493.315591025164,0.032629535239002486,18.005691674929682,5777.4894365468945,6250.514235167203,5.095833494277086,26.087083226774773,5641.03851212672,-7167.471946743812,-2591.758189033064,330.26228076296115,-6904.421537126115,3605.04792428154,0.966128623010176,10.56551756501252,111.78477291841095,543.4121599094057,4440.321966036132,0.12841035344066268,9.358556539193735,3046.207125327711,7348.5609703163545,3.3382910607615233,25.660291992578692,-2525.1715077584313,7636.540608043639,0.2768922249269957,9.72877395456352,-4333.080564907262,-7486.738843887737,0.9491256779718342,-21.655574978064312,0.538490666850559,-2.020153764595303,0.0714238562089897,1.5625388619705394,2.549334802290292,5.0,1.6,0
